ID,F_Name,F_Type,Street,Town,OwnerTyp,ConsType,ConsJuri,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,ActiveRec,Lon,Lat
593,Roger Williams National Park,LP,Main,Providence,FED,FEE,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41054534000,41.83000946000
1937,Sachuest Pt. National Refuge,CA,Sachuest Point,Middletown,FED,FEE,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.24298858000,41.48052597000
2252,Trustom Pond National Wildlife Refuge,CA,Border,South Kingstown,FED,FEE,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.59045410000,41.37482833000
2462,Block Is. Nat. Wildlife Refuge,CA,Beach,New Shoreham,FED,FEE,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.57406616000,41.21141052000
34,Narrow River Canoe Access,FB,Boston Neck,Narragansett,FED,FEE,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.44981384000,41.44940948000
438,Max Read Field,LP,Pleasant,Pawtucket,MUN,EAS,FED,0,0,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-71.38112640000,41.86435317000
2553,Britto's Park,LP,Unnamed,Warren,MUN,CIN,MUN,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-71.26116943000,41.72505187000
2558,Cole Avenue Field,LP,Hugh Cole,Warren,MUN,CIN,MUN,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.25711059000,41.72736358000
345,Higginson Avenue Sports Complex,LP,Crow Point,Central Falls,MUN,EAS,FED,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.40245819000,41.88519287000
949,Brayton Ave. Field,LP,Unnamed,Cranston,MUN,CIN,MUN,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.47229766000,41.74681472000
824,Park View Field,LP,Park View,Cranston,MUN,CIN,MUN,1,3,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.41453552000,41.77221298000
681,Pierce Field Athletic Complex,AF,Mercer,East Providence,MUN,CIN,MUN,1,4,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.38240814000,41.81060409000
31,Cass Park,LP,Newland,Woonsocket,MUN,EAS,FED,1,2,3,0,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.48963928000,42.00384521000
76,Barry Memorial Field,LP,Smithfield,Woonsocket,MUN,CIN,MUN,0,3,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.51869964000,41.98605728000
1374,East Greenwich High School,LP,Avenger,East Greenwich,MUN,EAS,FED,1,3,4,2,4,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,-71.48366546000,41.63710403000
126,Tucker Field,AF,Mendon,Cumberland,MUN,CIN,MUN,0,2,1,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.44360351000,41.96369552000
2768,Mccoy Stadium Annex,AF,Division,Pawtucket,MUN,EAS,FED,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-71.36843872000,41.87414932000
671,Neutaconkanut Park,LP,Killingly,Providence,MUN,EAS,FED,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-71.46331787000,41.81418991000
1023,Natick Fields,LP,Crossland,West Warwick,MUN,CIN,MUN,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-71.49633789000,41.72712707000
1075,Riverpoint Park,AF,Hay,West Warwick,MUN,EAS,FED,20,5,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-71.51525115000,41.71751022000
0,Briggs/Boesch Farm,CA,South,East Greenwich,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00000000000,0.00000000000
0,Scalloptown Park,CA,Crompton,East Greenwich,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00000000000,0.00000000000
0,Paradise Valley PaRK,LP,Prospect,Middletown,MUN,EAS,NGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00000000000,0.00000000000
0,Cocumscussoc Brook Preserve,CA,Post Road,North Kingstown,MUN,FEE,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00000000000,0.00000000000
209,Quinnville Playground,LP,Martin,Lincoln,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43224334000,41.92974853000
210,Berkeley Oval,LP,Martin,Cumberland,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42845916000,41.92677307000
228,Spring Grove Beach,LP,Spring Grove,Glocester,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.65384674000,41.91343688000
239,Lime Acres,LP,Jenckes Hill,Lincoln,MUN,EAS,FED,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46989440000,41.91061782000
247,Lonsdale Park / Sam Moore Field,LP,River,Lincoln,MUN,EAS,FED,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41841888000,41.90863037000
275,Lincoln Almond Little League,LP,Lonsdale,Lincoln,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40453338000,41.90167999000
279,Heritage Park,CA,Chestnut Oak,Glocester,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.62888336000,41.89097595000
287,Russell Lane Field,LP,Russell,Smithfield,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.51605987000,41.89399337000
326,Crossman St. Playground,LP,Crossman,Central Falls,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40090942000,41.88861083000
330,Sacred Heart Avenue Playground,LP,High Street,Central Falls,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38452911000,41.88868331000
337,Jenks Park,LP,Summit,Central Falls,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38881683000,41.88765335000
338,Mendes Field,LP,Louise Ann,Smithfield,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.50958251000,41.88407135000
375,Galego Court Field,LP,Leonard Jenard,Pawtucket,MUN,EAS,FED,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40334320000,41.87969589000
367,Esmond / War Memorial Park,LP,Farnum Pike,Smithfield,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.50165557000,41.87887191000
360,Byron-Winsor Park,LP,Winsor Park,Glocester,MUN,EAS,FED,1,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,-71.60377502000,41.87687301000
381,Laurel Hill Playground,LP,Lonsdale,Pawtucket,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40009307000,41.87782669000
376,Burgess Field,LP,Albert,Smithfield,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.54843139000,41.87600708000
390,Wilkinson Park,LP,Park,Pawtucket,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38676452000,41.87710571000
391,Collyer Park,LP,Main,Pawtucket,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39250946000,41.87513732000
402,Mccoy Stadium,AF,Bend,Pawtucket,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.36999511000,41.87305831000
401,John Santos Park,LP,Mineral Spring,Pawtucket,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39861297000,41.87416458000
418,Pleasant St. Park,LP,Division,Pawtucket,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38524627000,41.87229156000
433,Slater Park,LP,Pawtucket,Pawtucket,MUN,EAS,FED,0,9,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.34632873000,41.86992263000
424,Payne Park,LP,Randall,Pawtucket,MUN,EAS,FED,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39183044000,41.86949157000
426,Randall St. Park,LP,Randall,Pawtucket,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39421844000,41.86953735000
423,Dean Ave. Field,LP,Adams,Johnston,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.49774932000,41.86827087000
439,Berkeley Park,LP,Polo,Pawtucket,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.36744689000,41.86732482000
436,Cricket Field,LP,Greystone,Johnston,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.49291992000,41.86552047000
443,Deninno Memorial Field,LP,Alexander,North Providence,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44906616000,41.86188507000
457,Wanskuck Park,LP,Woodward,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43247222000,41.85990524000
466,Morley Field,LP,Moshassuck,Pawtucket,MUN,EAS,FED,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40298461000,41.85880279000
472,Blackstone Blvd. Park,LP,Blackstone,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38778686000,41.85210418000
471,Stephen Olney Park,LP,Smithfield,North Providence,MUN,EAS,FED,2,4,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.45349121000,41.85542678000
480,Lynne Bourne Memorial Park,LP,Alma,East Providence,MUN,CIN,MUN,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.35774230000,41.85417556000
487,Hopkins Square,LP,Charles,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42041015000,41.85084915000
492,Prete-Metcalf Field,LP,Charles,Providence,MUN,CIN,MUN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42098236000,41.84951400000
500,Kimberly Ann Rock Memorial Athletic Complex,AF,Ferris,East Providence,MUN,CIN,MUN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.34647369000,41.84853363000
499,Corliss Park,LP,Fernando,Providence,MUN,CIN,MUN,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42949676000,41.84790420000
502,General St. Playground,LP,General,Providence,MUN,EAS,FED,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.44428253000,41.85287094000
498,Gorham Field,LP,Hartford Pike,Scituate,MUN,EAS,FED,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.64836883000,41.83829879000
526,Mount Hope Community Garden,LP,Knowles,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40446472000,41.84172058000
530,Hopkins Park,LP,Admiral,Providence,MUN,CIN,MUN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41956329000,41.84163284000
556,Blackstone Park / Patterson Park,LP,Parkside,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.37948608000,41.83378601000
554,Father Lennon Park,SC,Camden,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.42711639000,41.83789825000
560,Pleasant Valley Parkway,LP,Pleasant Valley,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43707275000,41.83554077000
575,Davis Park,LP,Chalkstone,Providence,MUN,CIN,MUN,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43086242000,41.83305740000
581,West Park,LP,Mount Pleasant,Providence,MUN,EAS,FED,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45046234000,41.83184814000
588,Johnston Memorial Park,LP,Memorial,Johnston,MUN,EAS,FED,1,4,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.50492858000,41.82824707000
596,Regent Ave. Playground,LP,Regent,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43712615000,41.82992935000
600,Prospect Terrace Park,LP,Congdon,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40730285000,41.82990264000
603,Constance Witherby Park,LP,Waterman,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38385772000,41.82736587000
606,Burnside Park,LP,Washington,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41213989000,41.82543563000
611,Memorial Park,LP,South Main,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40785217000,41.82538604000
632,Onna Moniz-John Neighborhood Park,LP,Central,East Providence,MUN,EAS,FED,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.36849212000,41.82313156000
623,Angelo Zuccolo Pool,LP,Gesler,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.43073272000,41.82257080000
621,John Donigian Memorial Park,LP,Valley,Providence,MUN,EAS,FED,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44082641000,41.82326507000
627,Garibaldi Square,LP,Atwells,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42159271000,41.82304382000
637,Fenner Square,LP,Governor,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39422607000,41.82307052000
655,Martello Street Playground,LP,Martello,East Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.35958099000,41.81955337000
652,Cabral Park,LP,Wickenden,Providence,MUN,CIN,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39237976000,41.81949234000
659,India Point Park,LP,India,Providence,MUN,EAS,FED,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-71.39236450000,41.81784439000
668,Dexter Training Ground,LP,Parade,Providence,MUN,EAS,FED,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43121337000,41.81349563000
679,Wallace St. Park,LP,Wallace,Providence,MUN,CIN,MUN,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.44376373000,41.81134414000
693,Cerbo Square,LP,Murray,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45698547000,41.80781173000
703,Waldo St. Totlot,LP,Waldo,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43499755000,41.80581283000
738,Richardson Park,LP,Ocean,Providence,MUN,EAS,FED,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40926361000,41.79796218000
736,Pocasset Field,LP,Spruce,Johnston,MUN,CIN,MUN,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47254943000,41.79694366000
742,Columbus Square Park,LP,Elmwood,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42572784000,41.79668807000
739,Rainone Playground,LP,Mill,Johnston,MUN,CIN,MUN,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-71.48719787000,41.79578018000
750,Roger Williams Park,LP,Elmwood,Providence,MUN,EAS,FED,1,4,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41230010000,41.78294372000
758,Drummond Field,LP,Indiana,Providence,MUN,EAS,FED,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39260864000,41.79113388000
761,Boyden Heights Conservation Area,LP,Boyden,East Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.36988067000,41.79003143000
769,Columbia Park,LP,Vermont,Providence,MUN,EAS,FED,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39392089000,41.78924560000
766,Highland Park,LP,Southern,Cranston,MUN,CIN,MUN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46120452000,41.78763961000
770,Spectacle Pond Field,LP,Cottage,Cranston,MUN,EAS,FED,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44055938000,41.78759765000
765,Stone Hill Field,LP,Elena,Cranston,MUN,EAS,FED,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.48611450000,41.78632736000
776,Washington Park Square,LP,Eddy,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40239715000,41.78721618000
777,Joseph Williams Field,LP,Elmwood,Providence,MUN,CIN,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42007446000,41.78450012000
781,Cranston Stadium / Stebbins Field,AF,Midwood,Cranston,MUN,EAS,FED,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44583129000,41.78433227000
756,Foster Town House Field,LP,Howard Hill,Foster,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.71970367000,41.78337097000
792,Knightsville Park,LP,Cranston,Cranston,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.46519470000,41.78233718000
802,Veterans' Park,LP,Pontiac,Cranston,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.43598175000,41.77870941000
801,Comstock Gardens,LP,Wildflower,Cranston,MUN,CIN,MUN,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.51710510000,41.77755355000
817,Beachmont / Hayes Field,LP,Calvin,Cranston,MUN,EAS,FED,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,-71.40733337000,41.77517318000
833,Aqueduct Field,LP,Aqueduct,Cranston,MUN,CIN,MUN,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.44475555000,41.77069473000
843,Osamequin Nature Trail,LP,Wampanoag,Barrington,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.32295989000,41.77035903000
847,Grassy Plain Park,LP,Tanglewood,East Providence,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.33211517000,41.76841735000
856,Sabin Point Park,LP,Shore,East Providence,MUN,EAS,FED,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.36795043000,41.76564025000
874,Pawtuxet Village Park,LP,View,Warwick,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.38916778000,41.76262664000
872,Wellington Ave Park,LP,Wellington,Cranston,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42774963000,41.76080322000
879,Providence Avenue Playground & Athletic Area,LP,Sunset,East Providence,MUN,EAS,FED,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.35701751000,41.75990676000
883,Sherman Ave. Field,LP,Cranston,Cranston,MUN,CIN,MUN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47711944000,41.75831222000
910,Sherwood Park,LP,Congress,Barrington,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.33367156000,41.75646972000
914,Crescent Park / Loof Carousel,LP,Bullocks Point,East Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-71.35919189000,41.75708007000
906,Furnace Hill Brook,CA,Phenix,Cranston,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.49009704000,41.75517272000
907,Briggs Farm,LP,Hope,Cranston,MUN,EAS,FED,0,5,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.51155853000,41.75207519000
979,Latham Ave. Park,LP,Shore,Barrington,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.35211944000,41.74580001000
987,Bicknell Field,LP,Walnut,Barrington,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.33885192000,41.74290847000
998,F.J. Chianese Field,LP,Centennial,Barrington,MUN,EAS,FED,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.31613159000,41.74081420000
989,Hilltop Drive Field,LP,New London,Cranston,MUN,CIN,MUN,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47509765000,41.73981475000
990,Hope Memorial Field,LP,Hope,Scituate,MUN,EAS,FED,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.55482482000,41.73672866000
1050,Warren Town Common,LP,Church,Warren,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.28343963000,41.72976684000
1080,Burr Hill Park,LP,Water,Warren,MUN,CIN,MUN,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.28327178000,41.72248077000
1112,Mickey Stevens Sports Center,LP,Sandy,Warwick,MUN,EAS,FED,0,3,0,0,0,2,8,0,0,1,1,0,0,0,0,0,0,0,1,1,-71.41457366000,41.70995330000
1115,G. Boyd Field,LP,Waterview,Warwick,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40193176000,41.70927429000
1130,Upper Dam Pond,LP,Knotty Oak,Coventry,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-71.55393981000,41.70376205000
1145,Normandy Drive,LP,Normandy,Warwick,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.44072723000,41.70092010000
1123,Nathaniel Greene Park,LP,Victory,Coventry,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.69472503000,41.70204544000
1140,Foster Memorial Park,LP,Station,Coventry,MUN,EAS,FED,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.56364440000,41.69991302000
1151,O'Brien Field,LP,Unnamed,Warwick,MUN,EAS,FED,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45800781000,41.70067977000
1164,Champlin Field,LP,Oakland Beach,Warwick,MUN,EAS,FED,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.39804840000,41.69871902000
1157,Coventry Town Green,LP,Washington,Coventry,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.54669952000,41.69716644000
1193,Central Coventry Park,LP,Provident,Coventry,MUN,EAS,FED,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.63029479000,41.69189453000
1226,Crompton Playground,LP,Main,West Warwick,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52338409000,41.68620681000
1252,Flat Top Park,LP,Campbell,West Warwick,MUN,CIN,FED,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52886199000,41.67674255000
1268,Briar Point Beach Area,LP,Briar Point,Coventry,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.54968261000,41.67430114000
1284,Independence Park,LP,Thames,Bristol,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.27948760000,41.67378616000
1396,Frenchtown Park,CA,Cavalier,East Greenwich,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.50731658000,41.62895584000
1469,Bulgarmarsh Recreation Area,LP,Bulgarmarsh,Tiverton,MUN,EAS,FED,1,1,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,-71.15001678000,41.62374877000
1468,Fort Barton Field,LP,Lawton,Tiverton,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.20919799000,41.62421417000
1446,Frenchtown Recreation Facility,LP,Frenchtown,East Greenwich,MUN,EAS,FED,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52111053000,41.62461853000
1515,Turnpike Avenue Playground,LP,Turnpike,Portsmouth,MUN,DRS,MUN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.25093078000,41.60494613000
1576,Wilson Park,LP,Roosevelt,North Kingstown,MUN,EAS,FED,1,3,10,0,10,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.45922851000,41.57463836000
1574,Feurer Park,LP,Lafayette,North Kingstown,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.49106597000,41.57456588000
1604,Updike Park,LP,Brown,North Kingstown,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45223999000,41.57002258000
1689,Adamsville Playground,LP,Main,Little Compton,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.12819671000,41.55367279000
