OBJECTID,KeyID,Name,Type,Street,Town,OwnerTyp,ConsType,ConsJuri,Steward,Playground,Ball Field,Soccer Field,Football Field,Multi-use Field,Basketball Court,Tennis,Volleyball Court,Track,Skate Park,Ice Hockey Rink,Street Hockey Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,Active Rec,RestRoom,Walking Path,Bike Path,StateGrant,LWCFGrant,Lon,Lat,Short_Description,Description,Additional_Names,GoRI_Incude_Suggestion,NoGoRI_Incude_Why,Dogs_Allowed,ADA,Stroller_Friendly,Picnic_Area,Acres_Miles,Contact_Info,Contact_Info_Seasonal,About_Links,Map_Links,GoRI_TestFlag,GoRI_subset
740,740,Green Conservation Area,CA,Hamilton Allenton,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.45036556070,41.55136877210,,,,,,,,,,,,,,,,N
741,741,Boys And Girls Club,LP,Martin,Cumberland,UNK,,,,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.42350456290,41.92908894510,,,,,,,,,,,,,,,,N
742,742,Fatima Church Field,LP,High,Cumberland,PRV,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.38853317000,41.90652434200,,,,,,,,,,,,,,,,N
743,743,Fanning Wilderness Area,CA,Jones,Cumberland,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-71.39785501590,41.90224066070,,,,,,,,,,,,,,,,N
744,744,Davies Middle School,AF,Jenckes Hill,Lincoln,SCH,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.45738586640,41.90116544210,,,,,,,,,,,,,,,,N
745,745,Freedom Green Park,LP,North Broadway,East Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y,N,-71.35998916310,41.83300725030,,,,,,,,,,,,,,,,N
746,746,Senior Center Soccer Field,AF,Payette,East Providence,MUN,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.35655334860,41.81841920620,,,,,,,,,,,,,,,,N
747,747,Rose Garden Playground & Soccer Area,AF,Brown,East Providence,MUN,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.36762449050,41.80731371480,,,,,,,,,,,,,,,,N
748,748,Rose Larisa Memorial Park,LP,Bullocks Point,East Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N,Y,-71.36093209680,41.75674146300,,,,,,,,,,,,,,,,Y
749,749,Bullock Cove Access,LP,Carousel,East Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Y,N,-71.35672105870,41.75397862860,,,,,,,,,,,,,,,,N
750,750,Riverside Square Park,LP,Bullocks Point,East Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,N,-71.36202108100,41.77178597490,,,,,,,,,,,,,,,,Y
751,751,County Road Boat Launch,LP,County,Barrington,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.29729949880,41.73726007170,,,,,,,,,,,,,,,,N
752,752,Rovensky Park,LP,Bellevue,Newport,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,N,-71.30727955360,41.46006064240,,,,,,,,,,,,,,,,Y
753,753,Hazard Memorial Garden,LP,Kingstown,South Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.49417606450,41.45068969280,,,,,,,,,,,,,,,,N
754,754,South County Bike Path,LP,Ministerial,South Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,N,N,-71.55432166520,41.47430425190,,,,,,,,,,,,,,,,Y
756,756,Allen Harbor,LP,Alllen,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.41186130580,41.62038422360,,,,,,,,,,,,,,,,Y
757,757,Forest Park,LP,Lynn,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.44985754260,41.62131921340,,,,,,,,,,,,,,,,N
758,758,Town Dock Park,LP,Brown,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,N,N,-71.45121568130,41.57016897860,,,,,,,,,,,,,,,,Y
759,759,Town Hall Memorial Park,LP,Boston Neck,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.45033919500,41.56654673130,,,,,,,,,,,,,,,,N
760,760,Town Wharf,LP,Main,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.44572181820,41.57219402980,,,,,,,,,,,,,,,,N
761,761,Mystic Woods,CA,South,East Greenwich,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.52893351920,41.60704213920,,,,,,,,,,,,,,,,Y
762,762,Municipal Cove Overlook,LP,Division,East Greenwich,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.44494143470,41.66398367610,,,,,,,,,,,,,,,,N
763,763,Meadowbrook Field,LP,Chestnut,East Greenwich,MUN,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.48092302300,41.63557155590,,,,,,,,,,,,,,,,N
764,764,Weetamo Woods,LP,Lake,Tiverton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,-71.16302238070,41.58720250980,,,,,,,,,,,,,,,,Y
765,765,Grinnells Beach,LP,Main,Tiverton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Y,N,-71.21371284430,41.62505021480,,,,,,,,,,,,,,,,Y
766,766,South Field,AF,East,Tiverton,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.17647008450,41.57108365070,,,,,,,,,,,,,,,,N
767,767,Bayview Playground,LP,Hooper,Tiverton,MUN,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.19280863460,41.66965736050,,,,,,,,,,,,,,,,N
768,768,Rotary Park,LP,Airport,Westerly,MUN,,,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.81475363490,41.34578752540,,,,,,,,,,,,,,,,N
769,769,Springbrook School,SC,Springbrook,Westerly,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.82847904980,41.40149764590,,,,,,,,,,,,,,,,N
770,770,Blue Shutters Beach,LP,Beach,Charlestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,N,-71.69492470460,41.34166150660,,,,,,,,,,,,,,,,Y
771,771,Fish Hill Ball Fields,AF,Fish Hill,Coventry,STA,,,,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,N,N,-71.62533220650,41.66588226850,,,,,,,,,,,,,,,,Y
773,773,North Glen Boat Launch,LP,North Glen,Coventry,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.54834395900,41.67011909410,,,,,,,,,,,,,,,,Y
774,774,Hope Pond Recreation Area & Beach,LP,Ryefield,Scituate,MUN,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,N,N,-71.56554945550,41.73530639970,,,,,,,,,,,,,,,,Y
775,775,Beaver River Road Playground,LP,Beaver River,Richmond,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-71.62875066230,41.48749444840,,,,,,,,,,,,,,,,N
776,776,Apponaug Park,LP,Post,Warwick,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.45743640020,41.69922648150,,,,,,,,,,,,,,,,N
777,777,Saul Tarlow Field,AF,High,Central Falls,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.38295223010,41.89408238270,,,,,,,,,,,,,,,,N
778,778,Chariho Athletic Association,LP,Nooseneck Hill,Hopkinton,PRV,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.70585987810,41.51308193190,,,,,,,,,,,,,,,,Y
779,779,Big River / Nooseneck Hill Road Fishing Access,FB,Nooseneck Hill,West Greenwich,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,N,N,-71.61373136780,41.64443576830,,,,,,,,,,,,,,,,Y
780,780,Nannaquaket Bridge,FB,Main,Tiverton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.20759657250,41.61748101420,,,,,,,,,,,,,,,,Y
781,781,St. Mary's Pond,FB,Union,Portsmouth,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.27626431290,41.55856618650,,,,,,,,,,,,,,,,N
782,782,Lampham Pond,FB,Victory,Burrillville,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.64172353700,41.96570261560,,,,,,,,,,,,,,,,N
783,783,Round Top,MA,Round Top,Burrillville,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,N,N,-71.69934659490,42.00394003820,,,,,,,,,,,,,,,,Y
784,784,Mowry Pond,FB,Killingly,Glocester,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.79138304520,41.89685847870,,,,,,,,,,,,,,,,N
785,785,Blue Pond,FB,Canonchet,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,N,N,-71.75287407160,41.50233956450,,,,,,,,,,,,,,,,Y
786,786,Long Pond,FB,North,Hopkinton,NGO,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.77915789120,41.50866849970,,,,,,,,,,,,,,,,Y
787,787,Upper Rochambeau / Handy Pond,FB,Old River,Lincoln,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.47154914430,41.95917658020,,,,,,,,,,,,,,,,N
788,788,Carr Pond,FB,Hopkins Hill,West Greenwich,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,N,N,-71.57110699280,41.63113430800,,,,,,,,,,,,,,,,Y
789,789,AL Mowry,FB,Industrial,Smithfield,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.54845050520,41.91467046590,,,,,,,,,,,,,,,,N
790,790,Seidel Pond Fishing Access,FB,Hall,Cranston,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.54783038200,41.73713483880,,,,,,,,,,,,,,,,N
791,791,State Pier # 4,FB,Succotash,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.51499680240,41.37882817910,,,,,,,,,,,,,,,,Y
793,793,Old Sprague Bridge Fishing Access,FB,Boston Neck,Narragansett,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.44993011480,41.44841611270,,,,,,,,,,,,,,,,N
794,794,Peck Pond / Pulaski Park,SP,Unnamed,Burrillville,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,N,Y,-71.79680722250,41.93278646660,,,,,,,,,,,,,,,,Y
795,795,Cass Pond Fishing Access,FB,Cass,Woonsocket,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,Y,-71.48794216950,42.00532227580,,,,,,,,,,,,,,,,N
796,796,Sylvester's Pond Fishing Access,FB,Woonsocket Hospital,Woonsocket,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,Y,-71.49574712630,42.00200808660,,,,,,,,,,,,,,,,N
797,797,Olney Pond Fishing Access,FB,Stump Hill,Lincoln,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.42659671620,41.89469397210,,,,,,,,,,,,,,,,Y
798,798,Bucks Horn Brook,FB,Lewis Farm,Coventry,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.75683036530,41.69536240500,,,,,,,,,,,,,,,,Y
800,800,Deep Pond,FB,Deep Pond,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.71777127390,41.56175715690,,,,,,,,,,,,,,,,Y
801,801,Falls River - Austin Farm,FB,Plain,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.74579559460,41.59833596870,,,,,,,,,,,,,,,,Y
802,802,Lower Fall River,FB,Midway Rail,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.72078323600,41.58025855600,,,,,,,,,,,,,,,,Y
803,803,Simon Jordan Fishing Access,FB,Brookie,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.73101311860,41.58738217310,,,,,,,,,,,,,,,,Y
804,804,Upper Flat River,FB,Plain,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.72031104570,41.59562499730,,,,,,,,,,,,,,,,Y
805,805,Lower Flat River,FB,Arcadia Man Area,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.71899382990,41.57950766270,,,,,,,,,,,,,,,,Y
806,806,Frosty Hollow Pond,FB,Camp E-hun-tee,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.70903311450,41.58768743150,,,,,,,,,,,,,,,,Y
807,807,Paris Brook,FB,Mount Tom,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.72913978940,41.56466939280,,,,,,,,,,,,,,,,Y
808,808,Step Stone Falls,FB,Falls River,West Greenwich,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.76062964630,41.61254976950,,,,,,,,,,,,,,,,Y
809,809,Ponagansett,FB,Pine Tree,Foster,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.74319871650,41.84536618380,,,,,,,,,,,,,,,,Y
810,810,Mechanic St,FB,Mechanic,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.71673354290,41.50318704820,,,,,,,,,,,,,,,,Y
811,811,Simmons Mill Pond,MA,Colebrook,Little Compton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,N,N,-71.15437819570,41.53970522960,,,,,,,,,,,,,,,,Y
812,812,Carolina Trout Pond,FB,Coondog,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.70184394950,41.48576681700,,,,,,,,,,,,,,,,Y
813,813,Meadow Brook At Carolina,FB,Pine Hill,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.69019958270,41.46635720540,,,,,,,,,,,,,,,,Y
814,814,Deep Hole,FB,Matunuck Beach,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.53833316480,41.37350224080,,,,,,,,,,,,,,,,Y
815,815,Nonquit Pond Fishing Access,FB,Pond Bridge,Tiverton,UTL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.19737002830,41.55335611020,,,,,,,,,,,,,,,,N
816,816,Weekapaug Breachway,FB,Wawaloam,Westerly,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.76349194500,41.33042916760,,,,,,,,,,,,,,,,Y
817,817,East Beach,FB,Beach,Charlestown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,N,Y,-71.69007646070,41.34448544650,,,,,,,,,,,,,,,,Y
818,818,Black Point,FB,Ocean,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,N,N,-71.46450119560,41.40003628740,,,,,,,,,,,,,,,,Y
819,819,Adamsville Brook,CA,Crandall,Tiverton,UTL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.13352986550,41.56231236300,,,,,,,,,,,,,,,,Y
820,820,Tiverton Trout Pond,FB,Fish,Tiverton,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.18638297480,41.62925464960,,,,,,,,,,,,,,,,N
823,823,Lower Melville Pond,FB,Unnamed,Portsmouth,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.27776091980,41.59072857430,,,,,,,,,,,,,,,,N
824,824,McCorey Lane,FB,Mccorrie,Portsmouth,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.23482487140,41.57693546870,,,,,,,,,,,,,,,,N
825,825,Upper Melville Pond Fishing Access,FB,Bradford,Portsmouth,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.27156825320,41.58402759590,,,,,,,,,,,,,,,,N
826,826,Old Harbor Breakwater,FB,Water,New Shoreham,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.55462503900,41.17415684750,,,,,,,,,,,,,,,,Y
827,827,East Beach,LP,Beach,New Shoreham,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,N,N,-71.56667577350,41.18254411290,,,,,,,,,,,,,,,,Y
828,828,Mohegan Bluffs / South East Light Stairway,SP,Spring,New Shoreham,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,Y,-71.55507654590,41.15241851320,,,,,,,,,,,,,,,,Y
829,829,Burlingame Reservoir,FB,Elbow Rock,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,Y,-71.74253263840,41.91448137300,,,,,,,,,,,,,,,,Y
830,830,Eight Rod Farm,MA,Eight Rod,Tiverton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,N,N,-71.17129224920,41.55895786980,,,,,,,,,,,,,,,,Y
831,831,Korea-Vietnam Vets Park,LP,Arnold,Coventry,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.55643421990,41.67772098660,,,,,,,,,,,,,,,,N
832,832,Annawanscutt Fishing & Boating Access,FB,Viking,Bristol,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.24241219000,41.68758193240,,,,,,,,,,,,,,,,Y
833,833,Barberville Fishing And Boating Access,FB,Arcadia,Hopkinton,NGO,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.69631571620,41.54090108960,,,,,,,,,,,,,,,,Y
834,834,Gaspee Point,FB,Bay Shore,Warwick,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.38306105370,41.74860601390,,,,,,,,,,,,,,,,Y
835,835,Locustville Pond,FB,Unnamed,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.71715315220,41.51567742530,,,,,,,,,,,,,,,,Y
836,836,Longmeadow Fishing And Boating Access,FB,Dorr,Warwick,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.36469085320,41.70441929720,,,,,,,,,,,,,,,,Y
837,837,Stump Pond,FB,Log,Smithfield,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.54636063110,41.90090184860,,,,,,,,,,,,,,,,Y
838,838,Gull Cove Fishing & Boating Access,FB,State 138,Portsmouth,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.23081263510,41.63385043670,,,,,,,,,,,,,,,,Y
839,839,Festival Pier,FB,Tim Healey,Pawtucket,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.37985376520,41.86893771210,,,,,,,,,,,,,,,,Y
840,840,Zeke's Bridge,FB,Harkney Hill,Coventry,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.61887775370,41.66522838570,,,,,,,,,,,,,,,,Y
841,841,George Washington Campground,SP,George Washington,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,N,Y,-71.75794485530,41.92362538380,,,,,,,,,,,,,,,,N
842,842,Clarkville Pond,FB,Shepard,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,N,Y,-71.78780029960,41.92452215200,,,,,,,,,,,,,,,,Y
843,843,Pascoag Reservoir Fishing Access,FB,Brandy Brook,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.71816035490,41.92723289210,,,,,,,,,,,,,,,,Y
844,844,Lake Washington,FB,Lake Washington,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.75835699220,41.91730220180,,,,,,,,,,,,,,,,Y
845,845,Moscow Pond,FB,Woody Hill,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.74182578550,41.52329467030,,,,,,,,,,,,,,,,Y
846,846,Olney Pond,FB,Les Pawson Loop,Lincoln,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,Y,-71.42773712350,41.88947956740,,,,,,,,,,,,,,,,Y
847,847,Carbuncle Pond,FB,Plainfield Pike,Coventry,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,N,N,-71.77004475540,41.69744185200,,,,,,,,,,,,,,,,Y
848,848,JL Curran,SP,Seven Mile,Cranston,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,N,N,-71.55119891920,41.75072866680,,,,,,,,,,,,,,,,Y
849,849,Alton Pond Landing,FB,Alton Bradford,Hopkinton,PRV,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.72243714000,41.43810935610,,,,,,,,,,,,,,,,Y
850,850,Ashville Pond,FB,Canonchet,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.75140399610,41.49929844860,,,,,,,,,,,,,,,,Y
851,851,Tefft River Access,FB,Mechanic,Hopkinton,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.71664003680,41.49842334100,,,,,,,,,,,,,,,,Y
852,852,Beaver River Fishing Access,FB,Kingstown,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N,N,-71.62826815990,41.49234019610,,,,,,,,,,,,,,,,Y
853,853,Richmond Landing,FB,Church,Richmond,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.68135399800,41.44525055840,,,,,,,,,,,,,,,,Y
854,854,Asa Pond,LP,Galway,South Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,Y,-71.51523187310,41.45790293530,,,,,,,,,,,,,,,,Y
855,855,Barber Pond,FB,Barber's Pond,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.56440215990,41.49913783770,,,,,,,,,,,,,,,,Y
856,856,Narrow River,FB,Pollock,South Kingstown,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.45019860890,41.46699509050,,,,,,,,,,,,,,,,Y
857,857,Potowomut Pond,FB,Potowomut,Warwick,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.45379312470,41.63094660550,,,,,,,,,,,,,,,,Y
858,858,Chapman Pond,FB,Town Landfill,Westerly,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.80036586910,41.38182109290,,,,,,,,,,,,,,,,Y
859,859,White Rock,FB,State 78,Westerly,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,N,N,-71.84104448550,41.39451303890,,,,,,,,,,,,,,,,Y
860,860,Breakhart Pond,FB,Austin Farm,Exeter,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,N,N,-71.70377554730,41.59572190010,,,,,,,,,,,,,,,,Y
